,0
1006,1.3466075932826879e-20
1007,1.320404637749987e-20
1008,1.2949979550819939e-20
1009,1.269719683511314e-20
1010,1.244756179743205e-20
1011,1.2199259370191203e-20
1012,1.195396368135588e-20
1013,1.1709992017261712e-20
1014,1.1470990726065333e-20
1015,1.1242816695604647e-20
1016,1.1016409212902214e-20
1017,1.0790635818644139e-20
1018,1.056676820776863e-20
1019,1.0343363555354297e-20
1020,1.0121734661341902e-20
1021,9.900898970279955e-21
1022,9.688561653571913e-21
1023,9.479549078082886e-21
1024,9.272279097831065e-21
1025,9.066419722535419e-21
1026,8.862669379477227e-21
1027,8.661111587480492e-21
1028,8.462036575201705e-21
1029,8.266451664024901e-21
1030,8.078178663252862e-21
1031,7.891395847268131e-21
1032,7.707124443898991e-21
