,0
961,1.8730383436387026e-16
962,1.7884339249546207e-16
963,1.7035174144421147e-16
964,1.6179457821049482e-16
965,1.5320180616116346e-16
966,1.4453511733279673e-16
967,1.35828691742705e-16
968,1.2705912416040976e-16
969,1.1827046625836453e-16
970,1.0944328185416463e-16
971,1.0061218747767812e-16
972,9.174674896647514e-17
973,8.287053304423915e-17
974,7.39542489603456e-17
975,6.502814866885877e-17
976,5.607599625827759e-17
977,4.713430413450159e-17
978,3.81879646486651e-17
979,2.9263940374177835e-17
980,2.0338088180599015e-17
981,1.142883366005524e-17
982,2.5136550695736726e-18
983,-6.3853975209341894e-18
984,-1.5264806098571867e-17
985,-2.4131346165246397e-17
986,-3.2950173888528786e-17
987,-4.174213376263453e-17
988,-5.048282688739865e-17
989,-5.919808433375539e-17
990,-6.78672753379044e-17
991,-7.65107580954994e-17
992,-8.510261926417354e-17
993,-9.365471271876519e-17
994,-1.021396876364706e-16
995,-1.1056929048277515e-16
996,-1.189233694206828e-16
997,-1.2721858926156378e-16
998,-1.3544110900505491e-16
999,-1.4360689327078877e-16
